Zurgo Helmsmasher	Herald of Torment	70.66
Leaf-Crowned Elder	Sigarda, Host of Herons	84.4
Leashling	Hint of Insanity	42.46
Brute Force	Guardian Idol	46.29
Reach Through Mists	Hypersonic Dragon	78.67
Aura Mutation	Ukud Cobra	79.95
Bomber Corps	Void Attendant	49.37
Wound Reflection	Thistledown Liege	42.1
Vicious Kavu	Sophic Centaur	30.1
Loxodon Gatekeeper	Reflecting Pool	28.32
Disempower	Field Marshal	13.38
Spell Contortion	Commando Raid	65.4
Stalwart Shield-Bearers	Gustcloak Skirmisher	60.15
Scourge of Geier Reach	Wickerbough Elder	37.9
Flameshadow Conjuring	Soratami Cloudskater	80.13
Unwinding Clock	Kederekt Leviathan	57.35
Mardu Shadowspear	Skull Rend	56.16
Curse of the Swine	Toolcraft Exemplar	69.72
Hydra Omnivore	Timbermaw Larva	78.2
Twinning Glass	Prossh, Skyraider of Kher	17.99
Elemental Resonance	Canopy Dragon	28.7
Demigod of Revenge	Retromancer	92.04
Parallel Lives	Dead Ringers	81.18
Death Wish	Azure Mage	50.29
Mise	Viridian Acolyte	49.17
Glacial Fortress	Higure, the Still Wind	54.05
Tymna the Weaver	Evil Presents	67.41
Barren Moor	Lim-Dûl's Cohort	83.09
Scattering Stroke	Fungal Sprouting	37.05
Veteran's Reflexes	Standing Troops	43.5
Spark Spray	Grip of Amnesia	53.38
Nightfire Giant	Impulse	17.11
Creeping Renaissance	Safehold Sentry	12.62
Steady Progress	Leonin Arbiter	18.66
Relentless Rats	Pollen Lullaby	87.54
Raging Gorilla	Time of Need	84.74
Wight of Precinct Six	Butcher of the Horde	22.96
Ali Baba	Ill-Gotten Gains	67.93
Terra Eternal	Spirit Link	38.27
Root Spider	Ethersworn Adjudicator	8.28
Elephant Graveyard	Desertion	71.94
Crush of Wurms	Warden of the First Tree	36.11
Sunscape Familiar	Phyrexian Ghoul	36.45
Mirari's Wake	Nessian Courser	10.73
Vent Sentinel	Sturdy Hatchling	61.06
Dead	Siege Behemoth	55.29
Joint Assault	Nimbus of the Isles	67.7
Incurable Ogre	Cold Storage	81.48
Blade of the Bloodchief	Spine of Ish Sah	71.78
Symbiotic Wurm	Kyoki, Sanity's Eclipse	70.95
Duskmantle Guildmage	Recover	24.36
Angelic Accord	Black Lotus	87.88
Keeper of the Nine Gales	Redeem	21.45
Hunted Dragon	Niblis of the Urn	82.11
Wildfire Emissary	Memnite	83.22
Silverblade Paladin	Edric, Spymaster of Trest	75.37
Corpse Blockade	Cut the Earthly Bond	39.5
Cloud of Faeries	Adaptive Automaton	47.36
Man-o'-War	Mistmeadow Witch	24.56
Living Airship	Questing Phelddagrif	94.35
Hero of Leina Tower	Weirding Shaman	62.9
Entangling Vines	Mind Slash	75.44
Cataclysmic Gearhulk	Haunting Hymn	83.19
Voidslime	Stalker Hag	6.95
Dust Stalker	Fervent Denial	69.4
Rite of the Serpent	Simian Spirit Guide	91.16
Beck	Oracle of Dust	11.75
Inside Out	Jackalope Herd	29.6
Liege of the Axe	Cranial Archive	31.17
Primal Command	Krosan Cloudscraper	18.52
Shrieking Drake	Scrying Sheets	17.49
Confiscation Coup	Soratami Mirror-Guard	15.1
Spoils of the Vault	Stampede Driver	80.85
Jeskai Ascendancy	Gangrenous Goliath	9.88
Humility	Mardu Scout	18.51
Walking Atlas	Forked-Branch Garami	67.09
Screaming Fury	Balduvian Warlord	74.51
Nirkana Revenant	Greater Gargadon	37.45
Diplomatic Escort	Treacherous Urge	71.0
Bloodsoaked Champion	Phantom Monster	72.32
Savor the Moment	Vodalian Mystic	5.91
Blinkmoth Well	Shield of Kaldra	74.91
Enduring Renewal	Circle of Solace	17.96
Ring of Kalonia	Withdraw	63.13
Fathom Trawl	Acolyte's Reward	27.12
Thornwind Faeries	Ajani, Caller of the Pride	79.59
Nyxborn Shieldmate	Xiahou Dun, the One-Eyed	61.04
Eye of Ugin	Darkblast	27.87
Scalding Salamander	Dominus of Fealty	89.66
Triskelavus	Marsh Casualties	61.9
Cryptic Cruiser	Crossbow Infantry	46.42
Reminisce	Soul Link	68.88
Thunderscape Master	Crocanura	53.8
Horde Ambusher	Jack-in-the-Mox	49.47
Dryad Sophisticate	Mogis, God of Slaughter	82.21
Unearth	Sword of the Animist	55.37
Butcher of Malakir	Cursed Totem	60.53
Launch the Fleet	Ruinous Gremlin	87.4
Garruk, Primal Hunter	Noble Benefactor	18.25
Scion of Ugin	Riptide Entrancer	35.55
Firewake Sliver	Covenant of Minds	45.42
Spellwild Ouphe	Tempest Efreet	67.37
Lim-DÃ»l's Vault	Desperate Sentry	16.31
Scepter of Dominance	Breath of Darigaaz	56.86
Black Scarab	Hesitation	21.2
Might of Alara	Nessian Courser	39.54
Treacherous Urge	War Flare	62.48
Harpoon Sniper	Aven Fleetwing	39.62
Sword of Kaldra	Sunbond	16.27
Undercity Troll	Kydele, Chosen of Kruphix	77.76
Cultist's Staff	Oversold Cemetery	11.63
Queen Marchesa	Burr Grafter	90.83
Koth of the Hammer	Echoing Courage	93.3
Phyrexian Dreadnought	Foul Familiar	3.31
Myr Reservoir	Braid of Fire	23.03
Rite of Ruin	Myr Superion	21.21
Jeskai Ascendancy	Terra Ravager	4.55
Teremko Griffin	Heroes' Reunion	51.91
Elvish Vanguard	Ancestral Memories	58.56
Iwamori of the Open Fist	Sphere of Resistance	69.25
Morsel Theft	Watchdog	62.2
Serpentine Kavu	Zendikar Resurgent	18.5
Everflame Eidolon	Singe	25.12
Overwhelming Stampede	Palace Sentinels	83.67
Braid of Fire	Symbol Status	83.54
Battlewise Hoplite	Fellwar Stone	36.93
Magmatic Chasm	Rith, the Awakener	10.27
Gloryscale Viashino	Petra Sphinx	28.73
Mox Sapphire	Weirding Shaman	86.0
Disrupting Scepter	Into the North	38.0
Seize the Day	Living Inferno	61.15
Bloodline Keeper	Ob Nixilis, Unshackled	67.56
Charging Paladin	Diviner Spirit	74.83
Ghoulcaller's Chant	Wind Zendikon	51.52
Smokestack	Sensei Golden-Tail	21.3
Imprisoned in the Moon	Overseer of the Damned	35.69
False Defeat	Will-o'-the-Wisp	54.22
Lord of Extinction	Prakhata Club Security	97.51
Goblin Caves	Goblin Bombardment	86.88
Icatian Priest	Selvala's Enforcer	37.6
Ludevic, Necro-Alchemist	Dovin Baan	19.56
Gideon Jura	Mayael the Anima	53.21
Groundbreaker	Esper Charm	64.51
Smokebraider	Drawn Together	28.34
Resize	Septic Rats	58.85
Willow Elf	Lagonna-Band Elder	23.61
Abolish	Samite Pilgrim	17.5
Liquify	Ghostfire	13.75
Tangleroot	Austere Command	12.41
Kumano's Pupils	Composite Golem	17.78
Simic Manipulator	Yavimaya's Embrace	58.0
Orcish Cannonade	Sutured Ghoul	38.6
Yavimaya Hollow	Shadowcloak Vampire	18.38
Etherium-Horn Sorcerer	Raven Guild Initiate	12.6
Lotus-Eye Mystics	Spur Grappler	31.0
Mishra's Workshop	Bye	100
Gideon, Champion of Justice	Krond the Dawn-Clad	53.89
Sunder	Gleancrawler	52.6
Tariel, Reckoner of Souls	Chandra, Torch of Defiance	22.94
Possessed Skaab	Furtive Homunculus	79.95
Pewter Golem	Kolaghan, the Storm's Fury	94.62
Confirm Suspicions	Hanweir Militia Captain	34.84
Painful Quandary	Carrion Howler	84.39
Nalathni Dragon	Thalakos Drifters	37.2
Infinite Obliteration	Pulsemage Advocate	65.92
Goatnapper	Concealed Courtyard	36.59
Thundermaw Hellkite	Borderland Ranger	14.75
Hour of Reckoning	Bound	29.96
Bant Sureblade	Kulrath Knight	35.73
Deathbringer Regent	Tromokratis	44.91
Kormus Bell	Earthen Goo	59.77
Coat of Arms	Vindictive Mob	9.57
Well of Ideas	Renegade Troops	7.75
Errantry	Cyclical Evolution	14.9
Cyclonic Rift	Seize the Initiative	94.8
Woodland Wanderer	Thundercloud Shaman	55.25
Pulmonic Sliver	Blood-Cursed Knight	49.21
Spreading Plague	Storm Herd	42.21
Agrus Kos, Wojek Veteran	Stone Haven Medic	6.51
Minions' Murmurs	Steady Progress	69.78
Wonder	Experiment One	60.28
Soulcatchers' Aerie	Barbed Foliage	79.91
Fireball	Consult the Necrosages	80.61
Foreboding Ruins	Insatiable Harpy	29.4
Marath, Will of the Wild	Metallurgeon	85.59
Hex Parasite	Guildscorn Ward	87.62
Unnerve	When Fluffy Bunnies Attack	48.21
Waxmane Baku	Goblin Dynamo	54.2
Revive	Rain of Salt	56.72
Illusionary Wall	Quicken	80.63
Viscera Seer	Consecrated by Blood	13.19
Soldevi Adnate	Volcano Hellion	70.27
Axelrod Gunnarson	Spreading Plague	61.2
Fungal Sprouting	Anathemancer	64.38
Wakestone Gargoyle	Viridian Zealot	43.73
Untamed Might	Tower Defense	42.54
Sphere of the Suns	Rhox	46.86
Energy Tap	Circular Logic	79.57
Refurbish	Tsunami	52.83
Guardian Automaton	High Seas	52.01
Orcish Settlers	Contradict	33.9
Merfolk Spy	Energy Vortex	40.92
Wretched Gryff	Misery Charm	22.03
Nahiri's Machinations	Kindle	35.69
Mindmelter	Blade-Tribe Berserkers	23.82
Ovinomancer	Auger Spree	46.64
Merciless Eviction	Prossh, Skyraider of Kher	60.56
Swarm of Rats	Mystic Monastery	67.64
Armageddon Clock	Sky Scourer	27.6
Elvish Impersonators	Tomb Hex	57.55
Nullstone Gargoyle	Boldwyr Intimidator	80.72
Reiterate	Grimoire of the Dead	44.07
Dismal Backwater	Riptide Director	29.51
Wilderness Elemental	Unbender Tine	51.49
Woodcutter's Grit	Mesa Falcon	78.27
Wanderer's Twig	Morkrut Necropod	51.85
Death Rattle	Heavy Arbalest	78.39
Time of Heroes	Goka the Unjust	42.0
The Cheese Stands Alone	Chastise	38.78
Yawgmoth's Agenda	Priests of Norn	37.9
Mossdog	Wargate	9.55
Fungus Elemental	Piracy Charm	15.87
Goblin Electromancer	Biovisionary	60.88
Alley Grifters	Cloaked Siren	44.0
Kor Cartographer	Memory Crystal	49.55
Glintwing Invoker	Savageborn Hydra	7.37
Cruel Edict	Titania, Protector of Argoth	69.05
Capsize	Horobi, Death's Wail	67.81
Diplomatic Immunity	Kederekt Parasite	51.19
Eldrazi Temple	Jar of Eyeballs	66.0
Whirling Catapult	Hero of Oxid Ridge	92.61
Karoo Meerkat	Grapeshot	82.4
Palace Jailer	Serene Master	51.65
Demonic Attorney	Keening Stone	66.49
Baru, Fist of Krosa	Nightmare Lash	45.91
Goblin War Buggy	Reconnaissance	37.12
Angel of Jubilation	Paradox Haze	59.0
Scaled Wurm	Living Totem	74.68
Parallel Thoughts	Viral Drake	42.86
Cenn's Tactician	Walking Atlas	60.2
Brine Hag	Ancestral Mask	22.08
Eternal Scourge	Naya Battlemage	23.51
Nessian Game Warden	Kavu Scout	81.5
Hornet Harasser	Voice of All	75.06
Supreme Verdict	Fevered Visions	74.22
Oboro Envoy	Rot Farm Skeleton	78.44
Blood Artist	Gate Smasher	94.93
Cerebral Vortex	Possessed Nomad	68.03
Kudzu	Vastwood Hydra	63.85
Chasm Drake	Azorius First-Wing	29.7
Proclamation of Rebirth	Mirran Spy	78.2
Containment Membrane	Virulent Plague	66.9
Grisly Spectacle	Daru Spiritualist	22.9
Dwarven Thaumaturgist	Triumph of the Hordes	70.3
Death Grasp	Balduvian Horde	30.31
Dragonmaster Outcast	Rakka Mar	16.8
Etherium-Horn Sorcerer	Scute Mob	43.45
Chalice of Life	Thermal Flux	9.72
Goblin Turncoat	Polymorph	90.7
Reborn Hope	Gate to the Aether	64.57
Elves of Deep Shadow	Shambling Swarm	84.88
Aetherling	Kilnmouth Dragon	22.46
Slippery Bogle	Lavastep Raider	10.86
Gruul Ragebeast	Cavalry Master	43.4
Schismotivate	Nether Traitor	28.76
Hardened Scales	Giant Solifuge	34.14
Great Furnace	Brood Monitor	58.33
Moment's Peace	War Tax	61.02
Jeskai Charm	Keening Banshee	82.86
Morinfen	Spiraling Duelist	61.56
Chancellor of the Dross	Filthy Cur	6.5
Nix	Oath of Nissa	47.96
Satyr Wayfinder	Spire Owl	74.39
Krosan Groundshaker	Reknit	46.5
Baleful Strix	Tornado Elemental	89.83
Cabal Therapy	Wandering Graybeard	9.43
Cavalry Master	Steam Spitter	78.02
Two-Headed Cerberus	Rakalite	16.92
Alaborn Cavalier	Gruul Nodorog	67.22
Qarsi High Priest	Tel-Jilad Stylus	39.04
Spider Umbra	Sultai Ascendancy	44.51
Deceiver Exarch	Mogg Fanatic	63.21
Midnight Charm	Bant Sojourners	51.34
Living Wish	Mesmeric Fiend	54.92
Boggart Shenanigans	Rohgahh of Kher Keep	39.27
Beacon of Unrest	Feedback Bolt	88.17
Utvara Hellkite	Etched Oracle	62.67
Volrath's Laboratory	Cabal Trainee	30.11
Primal Surge	Fight to the Death	68.78
Candles' Glow	Armadillo Cloak	3.7
Magmaquake	Mole Worms	14.07
Protean Hydra	Krasis Incubation	73.39
Tail Slash	Destructive Revelry	81.27
Outwit	Cliffhaven Vampire	65.0
Aura Finesse	Blind-Spot Giant	59.04
Detritivore	Sulfuric Vortex	16.31
Cyclone Sire	Lotus Path Djinn	64.7
Skirk Prospector	Asceticism	62.15
Skulking Knight	The Ultimate Nightmare of Wizards of the Coast® Customer Service	59.27
Ruhan of the Fomori	Goblin Kaboomist	42.8
Hatching Plans	Hydroblast	63.39
Setessan Starbreaker	Fencer Clique	36.03
Choking Tethers	Chime of Night	57.33
Wandering Ones	Revenant	39.87
Grisly Spectacle	Order of Yawgmoth	43.52
Diviner Spirit	Charging Paladin	74.83
Soratami Seer	Melira's Keepers	51.05
Atog	Khalni Hydra	40.21
Trumpet Blast	Immolating Glare	27.72
Graf Rats	Razortip Whip	85.05
Decorated Griffin	Seismic Spike	22.09
Duty-Bound Dead	Wrath of Marit Lage	46.6
Mind Spring	Guardians' Pledge	80.38
Creature Bond	Mirror Mirror	58.33
Destructive Revelry	Ballot Broker	29.24
Epic Proportions	Ghostly Flicker	63.79
Reap What Is Sown	Shield Dancer	72.9
Liturgy of Blood	Power Conduit	55.71
Magebane Armor	Arachnogenesis	75.48
Compelling Deterrence	Hydra Broodmaster	23.74
Ichorid	Wild Elephant	86.63
Angelic Accord	Spire Phantasm	28.53
Skysovereign, Consul Flagship	Boiling Seas	78.03
Murmurs from Beyond	Phyrexian Prowler	25.4
Immortal Coil	Goldmeadow Lookout	59.65
Chaos Harlequin	Prismatic Boon	35.11
Everflowing Chalice	Dragon Mask	91.29
Sachi, Daughter of Seshiro	Kozilek, Butcher of Truth	12.36
Cut the Tethers	Cephalid Sage	25.64
Feral Throwback	Carven Caryatid	29.53
Primal Whisperer	Dance with Devils	44.1
Frost Titan	Sabertooth Wyvern	4.2
Denied!	Mountain Goat	34.55
Delaying Shield	Rugged Highlands	47.48
Darkslick Shores	Time Machine	68.99
Double Negative	Predator Ooze	34.08
Kyren Sniper	Tidewalker	26.65
Skirsdag High Priest	Ondu War Cleric	91.43
Tangle Angler	Knight of the White Orchid	91.69
Sudden Shock	Nantuko Monastery	35.38
Noggin Whack	Pendrell Mists	55.26
Graven Dominator	Induce Paranoia	56.92
Armadillo Cloak	Candles' Glow	3.7
Munda's Vanguard	Retaliation	40.53
Coils of the Medusa	Furious Assault	54.68
Pyroclast Consul	Calcite Snapper	50.91
Undead Warchief	Ancestral Recall	14.8
Armageddon Clock	Hallowed Moonlight	69.69
Tibor and Lumia	Tree of Perdition	24.66
Eternal Scourge	Hypersonic Dragon	54.5
Plateau	Kessig Recluse	85.77
Youthful Scholar	Underground Sea	14.55
Supreme Exemplar	Onulet	24.52
Friendly Fire	Lost in a Labyrinth	48.48
Banshee's Blade	Kami of the Tended Garden	36.08
Oath of Scholars	Realm Razer	23.54
Aeon Chronicler	Curse of Stalked Prey	33.71
Wolf of Devil's Breach	Besmirch	34.81
Murk Dwellers	Graceblade Artisan	80.0
Oblivion Ring	Graf Mole	91.98
Moonring Mirror	Wildsize	39.86
Polymorph	Deprive	79.8
Voidmage Prodigy	Thalakos Seer	13.29
Uktabi Efreet	Cabal Torturer	28.87
Yawgmoth's Edict	Dream Coat	32.27
Benalish Knight	Fasting	21.5
Whirlpool Whelm	Allosaurus Rider	88.01
Stoneforge Mystic	Careful Study	13.34
Nature's Kiss	Svogthos, the Restless Tomb	12.62
Tiger Claws	Ainok Bond-Kin	32.5
Plumes of Peace	Night Dealings	52.29
Samite Blessing	Arsenal Thresher	24.21
Mistblade Shinobi	Pradesh Gypsies	12.04
Faerie Tauntings	Phyrexian Totem	46.48
Ob Nixilis, the Fallen	Dynavolt Tower	65.75
Illusory Demon	Sigil Captain	83.84
Kozilek's Predator	Silverback Ape	20.38
Beloved Chaplain	Sphinx of the Steel Wind	13.92
Waterspout Elemental	Time Reversal	86.42
Weatherseed Elf	Our Market Research Shows That Players Like Really Long Card Names So We Made this Card to Have the Absolute Longest Card Name Ever Elemental	38.16
Ancestral Vengeance	Frogtosser Banneret	76.22
Grim Feast	Crux of Fate	18.74
Sylvan Messenger	Wall of Putrid Flesh	81.25
Brooding Saurian	Three Visits	49.77
Haunting Echoes	Aquamorph Entity	32.72
Hive Mind	Cease-Fire	10.68
Balance	Blightning	31.34
Kuldotha Phoenix	Deep-Slumber Titan	38.39
Endless Scream	Crash	43.11
Metallurgic Summonings	Illuminate	18.58
Surgical Extraction	Cave-In	12.25
Symbiotic Beast	Dementia Bat	85.5
Screeching Buzzard	Stitch in Time	86.91
Gaze of Adamaro	Volcanic Dragon	26.38
Krovikan Sorcerer	Earthen Arms	44.28
Gush	Grasslands	9.65
Satyr Rambler	Possessed Centaur	83.05
Megrim	Corpse Hauler	16.81
Ivory Crane Netsuke	Thorn of the Black Rose	68.76
Price of Glory	Sedge Troll	66.12
Selfless Spirit	Blinkmoth Nexus	58.7
Stasis	Enlistment Officer	14.29
Azorius Charm	Orcish Veteran	6.47
Gruul Guildmage	Memory Jar	85.7
Inundate	Shaman of the Great Hunt	71.59
Cephalid Sage	Cut the Tethers	25.64
Pariah	Angel's Herald	86.36
Shared Triumph	Living Lands	39.61
Hand of Honor	Grove Rumbler	50.11
Gainsay	Iron Tusk Elephant	75.29
Cephalid Aristocrat	Anthem of Rakdos	19.04
Goblin Sappers	Myr Landshaper	39.03
Nip Gwyllion	Syndicate Enforcer	52.26
Headstone	Stigma Lasher	11.43
Jwar Isle Refuge	Inferno Trap	44.14
Ramosian Lieutenant	Retaliate	33.14
Greater Forgeling	Blizzard Specter	86.6
Phyrexian Walker	Searing Flesh	29.24
Goblin Rabblemaster	Erhnam Djinn	22.06
Akron Legionnaire	Dwarven Warriors	69.4
Blazing Archon	Dreamborn Muse	22.66
Chief Engineer	Sekki, Seasons' Guide	62.41
Savage Surge	Whip Sergeant	50.9
Scalebane's Elite	Emperor Crocodile	70.11
Arm with Aether	Balduvian Dead	47.12
Angelic Renewal	Riding Red Hare	83.39
Goblin Boom Keg	Gravelgill Duo	49.43
Kuldotha Forgemaster	Kuldotha Flamefiend	84.69
Leafdrake Roost	Deathgrip	43.3
Hidden Predators	Mockery of Nature	55.62
Limited Resources	Patron of the Akki	70.82
One-Eyed Scarecrow	Aether Storm	46.64
Kinscaer Harpoonist	Nightsky Mimic	24.4
Avarax	Noggle Hedge-Mage	58.21
Eldrazi Displacer	Freyalise, Llanowar's Fury	57.97
Jade Leech	Gruul Charm	82.09
Jarad, Golgari Lich Lord	Mul Daya Channelers	32.54
Bomat Bazaar Barge	Unmake	17.46
Ephara, God of the Polis	Enchanted Evening	54.05
Boggart Mob	Aether Flash	41.0
Feral Thallid	Yellow Scarves Cavalry	71.41
Drain Life	Merfolk Looter	67.46
Incremental Blight	Spoils of Victory	33.54
Moldgraf Scavenger	Vigor	11.81
Mindswipe	Blessing of Leeches	28.14
Azorius Guildmage	Homarid Warrior	15.85
Bala Ged Thief	Grenzo, Dungeon Warden	12.19
Temple of Deceit	Bosk Banneret	64.64
Stormscape Apprentice	Thran Quarry	42.89
Vengevine	Sanity Gnawers	89.86
Zealous Inquisitor	Pouncing Jaguar	64.63
Bygone Bishop	Skyshroud Troll	11.34
Sorcerer's Strongbox	Dawn Charm	26.4
Falter	Spirit Loop	24.17
Bioshift	Princess Lucrezia	65.06
Vastwood Zendikon	Screamreach Brawler	60.52
Faith Unbroken	Soltari Emissary	24.56
Master of Waves	Darksteel Forge	67.15
Nourish	Archaeomancer	10.12
Vodalian Soldiers	Mahamoti Djinn	89.88
Piracy Charm	Cogwork Grinder	25.43
Set Adrift	Akroma's Memorial	91.17
Inspiring Call	Femeref Archers	64.83
Hunt the Weak	Transmutation	27.47
Martyr of Frost	Rukh Egg	54.27
Torchling	Honorable Passage	86.17
Widespread Panic	Berserkers of Blood Ridge	76.16
Sundering Titan	Savannah	46.82
Goblin Matron	Blinkmoth Urn	65.63
Thrull Parasite	Recross the Paths	59.72
Vampiric Tutor	Restore Balance	23.0
Sheoldred, Whispering One	Raven's Crime	20.0
Lumbering Falls	Noxious Hatchling	24.1
Armor of Thorns	Torrent of Lava	41.78
Baton of Courage	Mystic Gate	87.36
Groundling Pouncer	Niblis of Frost	14.66
Indomitable Ancients	Threaten	42.73
Psychic Theft	Defiant Strike	56.23
Karplusan Strider	Mercenary Informer	53.15
Orcish Farmer	Medicine Bag	37.78
Gisela, Blade of Goldnight	Guided Passage	67.76
Drain Power	Wild Mongrel	24.2
Giltspire Avenger	Crackdown	67.04
Spectral Lynx	Azorius Keyrune	49.26
Misdirection	Blood-Toll Harpy	9.1
Chandra, Torch of Defiance	Colossus of Sardia	13.35
Morkrut Banshee	Goblin Grenade	14.23
Barrage of Boulders	Parting Thoughts	24.1
Akki Avalanchers	Mirrorwing Dragon	7.36
Robber Fly	Phage the Untouchable	96.71
Skarrg, the Rage Pits	Nim Grotesque	14.42
Summer Bloom	Myriad Landscape	76.36
Grim Backwoods	Invoke the Firemind	41.75
Pilgrim of the Fires	Thragtusk	4.91
Blaster Mage	Petravark	70.57
Ishai, Ojutai Dragonspeaker	Aurora Eidolon	87.61
Phyresis	Celestial Colonnade	16.97
Whitesun's Passage	Part Water	44.22
Pontiff of Blight	Phyrexian Processor	53.45
Outmaneuver	Cliffside Lookout	66.35
Phyrexian Altar	Ceremonious Rejection	62.87
Cagemail	Calciform Pools	26.81
Goblin Fireslinger	Armament of Nyx	67.96
Ertai, the Corrupted	Slingshot Goblin	89.19
Dust Stalker	Reflect Damage	64.58
Izzet Cluestone	Duergar Cave-Guard	53.69
Stabilizer	Goblin Ruinblaster	29.52
Spellweaver Helix	Dance with Devils	60.76
Mundungu	Pyre Charger	67.86
Pyretic Hunter	Moonlight Hunt	42.18
Temple Bell	Lotus Petal	19.76
Skyknight Legionnaire	Quest for the Goblin Lord	46.04
Masumaro, First to Live	Devastate	24.6
Separatist Voidmage	Coalition Victory	79.82
Gibbering Descent	Sedge Scorpion	42.62
Wall of Corpses	Sunblade Elf	78.61
Crystal Quarry	Bone Shredder	59.06
D'Avenant Healer	Seeker of Skybreak	60.25
Sulfuric Vapors	Gruesome Deformity	79.12
Mistvein Borderpost	Flametongue Kavu	11.46
Sosuke's Summons	Tidal Surge	79.84
Elven Warhounds	Kothophed, Soul Hoarder	83.53
Durkwood Boars	Meandering Towershell	8.89
Desecration Demon	Binding Grasp	12.54
Fortress Crab	Ruthless Instincts	26.57
Nomadic Elf	Bloodfire Kavu	31.4
Chromatic Lantern	Rethink	88.46
Noble Purpose	Remove	65.59
Eidolon of the Great Revel	Crypt Rats	81.61
Cultivator's Caravan	Crystalline Crawler	51.72
Moriok Replica	Mangara's Tome	56.29
First Come, First Served	Sawback Manticore	63.02
